RecordID,Season,Team,Conference,Overall Seed,Bid Type,NET Rank,PrevNET,AvgOppNETRank,AvgOppNET,Win ,Loss,Conf W,Conf L,Non-Con W,Non-Con L,Road W,Road L,NETSOS,NETNonConfSOS,Q1 Win,Q1 Loss,Q2 Win,Q2 Loss,Q3 Win,Q3 Loss,Quadrant4,
2023-24-SeattleU,2023-24,Seattle U,WAC,,,119,119,174,188,18,14,12,10,6,4,4,9,210,237,0,4,1,2,4,6,13,2
2023-24-St.John's(NY),2023-24,St. John's (NY),Big East,,,32,32,36,103,20,13,12,10,8,3,5,6,34,172,4,10,6,2,3,1,7,1
2023-24-Cincinnati,2023-24,Cincinnati,Big 12,,,37,37,36,103,20,14,9,12,11,2,4,7,38,322,4,11,3,1,4,2,9,1
2023-24-WestVirginia,2023-24,West Virginia,Big 12,,,156,156,4,77,9,23,4,15,5,8,0,9,13,156,2,13,2,8,3,1,2,2
2023-24-Winthrop,2023-24,Winthrop,Big South,,,181,181,225,205,14,15,8,9,6,6,6,9,199,110,0,3,0,3,2,6,12,3
2023-24-Lipscomb,2023-24,Lipscomb,ASUN,,,166,166,276,224,18,12,11,6,7,6,6,9,280,146,0,2,1,2,4,3,13,5
2023-24-Canisius,2023-24,Canisius,MAAC,,,266,266,231,207,13,18,9,13,4,5,3,12,266,93,0,1,1,2,3,8,9,7
2023-24-WrightSt.,2023-24,Wright St.,Horizon,,,153,154,195,197,16,14,13,8,3,6,7,6,272,138,0,1,1,3,5,8,10,2
2023-24-Valparaiso,2023-24,Valparaiso,MVC,,,302,302,113,152,6,25,3,18,3,7,1,13,118,222,0,5,0,6,1,9,5,5
2023-24-UtahValley,2023-24,Utah Valley,WAC,,,173,173,142,174,14,16,11,10,3,6,5,10,158,63,0,3,0,5,6,5,8,3
2023-24-VirginiaTech,2023-24,Virginia Tech,ACC,,,60,60,55,109,18,14,10,11,8,3,2,9,55,38,3,7,3,6,6,1,6,1
2023-24-Hofstra,2023-24,Hofstra,CAA,,,112,112,155,184,19,13,13,7,6,6,5,10,166,74,0,2,1,4,8,5,10,2
2023-24-MissouriSt.,2023-24,Missouri St.,MVC,,,146,146,125,161,17,16,9,13,8,3,4,10,123,305,1,5,2,3,5,5,9,3
2023-24-Tennessee,2023-24,Tennessee,SEC,5,AL,7,7,9,87,24,8,14,5,10,3,8,3,10,16,8,7,5,1,6,1,5,1
2023-24-TheCitadel,2023-24,The Citadel,SoCon,,,263,263,168,187,8,21,3,16,5,5,2,13,205,260,0,2,1,4,1,9,6,6
2023-24-Marshall,2023-24,Marshall,Sun Belt,,,245,245,153,183,12,20,8,12,4,8,3,9,162,159,0,4,0,4,4,5,8,7
2023-24-Creighton,2023-24,Creighton,Big East,10,AL,11,11,47,105,23,9,14,7,9,2,8,5,27,58,8,5,7,4,1,1,7,1
2023-24-UCDavis,2023-24,UC Davis,Big West,,,168,168,214,202,18,13,15,7,3,6,8,6,283,287,0,1,1,1,7,6,10,5
2023-24-UAB,2023-24,UAB,The American,50,AQ,104,105,98,137,22,11,15,6,7,5,7,5,114,206,0,4,7,3,9,2,6,2
2023-24-Maryland,2023-24,Maryland,Big Ten,,,82,82,55,109,16,17,8,14,8,3,4,8,54,307,2,9,4,4,3,4,7,1
2023-24-American,2023-24,American,Patriot,,,287,287,359,270,15,16,10,9,5,7,8,9,349,254,0,2,1,1,0,3,14,10
2023-24-SouthAlabama,2023-24,South Alabama,Sun Belt,,,248,248,242,210,14,15,8,11,6,4,5,9,241,264,0,2,0,2,3,7,11,4
2023-24-LittleRock,2023-24,Little Rock,OVC,,,182,182,350,259,21,12,15,5,6,7,6,6,362,360,0,0,0,0,2,4,19,8
2023-24-UIC,2023-24,UIC,MVC,,,186,186,117,154,11,21,5,17,6,4,3,10,128,275,0,4,1,6,5,6,5,5
2023-24-FGCU,2023-24,FGCU,ASUN,,,246,246,253,215,11,18,8,9,3,9,4,10,248,95,0,2,1,2,0,5,10,9
2023-24-Tulsa,2023-24,Tulsa,The American,,,198,198,155,184,15,15,7,12,8,3,2,9,209,359,0,2,0,3,6,8,9,2
2023-24-GeorgeMason,2023-24,George Mason,Atlantic 10,,,93,93,107,148,19,12,9,10,10,2,5,7,126,246,1,2,3,5,6,5,9,1
2023-24-KansasSt.,2023-24,Kansas St.,Big 12,,,70,71,20,94,19,14,9,11,10,3,2,8,12,218,5,8,4,5,5,1,5,1
2023-24-AlabamaA&M,2023-24,Alabama A&M,SWAC,,,326,326,335,250,11,22,10,10,1,12,3,14,319,123,0,2,0,2,0,6,11,12
2023-24-Col.ofCharleston,2023-24,Col. of Charleston,CAA,54,AQ,97,97,200,198,26,7,18,3,8,4,10,2,268,253,0,1,1,2,11,4,14,0
2023-24-Montana,2023-24,Montana,Big Sky,,,144,144,259,217,20,11,14,7,6,4,8,7,250,77,0,3,0,0,3,4,17,4
2023-24-OralRoberts,2023-24,Oral Roberts,Summit League,,,276,276,211,200,9,19,6,12,3,7,2,13,204,57,0,3,0,3,2,7,7,6
2023-24-Indiana,2023-24,Indiana,Big Ten,,,98,98,15,92,19,14,11,11,8,3,4,6,23,122,3,9,6,4,4,1,6,1
2023-24-LMU(CA),2023-24,LMU (CA),WCC,,,199,199,146,178,11,19,5,12,6,7,3,7,117,244,0,6,1,3,1,5,9,5
2023-24-Washington,2023-24,Washington,Pac-12,,,69,70,25,97,17,15,9,12,8,3,5,6,75,73,2,7,5,6,6,2,4,1
2023-24-MichiganSt.,2023-24,Michigan St.,Big Ten,33,AL,24,24,7,84,19,14,11,11,8,3,3,7,14,44,3,9,6,5,6,1,4,1
2023-24-UtahSt.,2023-24,Utah St.,Mountain West,30,AL,38,38,92,132,25,6,15,5,10,1,8,4,90,198,4,5,4,1,7,1,10,1
2023-24-TarletonSt.,2023-24,Tarleton St.,WAC,,,145,145,159,185,20,9,16,5,4,4,10,5,156,49,0,4,3,1,6,2,11,3
2023-24-OklahomaSt.,2023-24,Oklahoma St.,Big 12,,,123,123,50,107,12,20,4,15,8,5,1,9,31,325,2,12,1,6,3,1,6,1
2023-24-Butler,2023-24,Butler,Big East,,,68,68,44,104,17,14,9,12,8,2,4,7,15,86,4,11,4,3,2,1,7,1
2023-24-CoastalCarolina,2023-24,Coastal Carolina,Sun Belt,,,319,319,204,199,7,22,6,14,1,8,1,9,273,346,0,2,0,3,1,8,6,9
2023-24-CSUN,2023-24,CSUN,Big West,,,224,224,253,215,17,15,10,12,7,3,9,7,313,349,0,0,1,3,3,7,13,5
2023-24-NewMexicoSt.,2023-24,New Mexico St.,CUSA,,,289,289,131,165,9,19,7,10,2,9,1,13,143,53,0,3,0,2,3,11,6,3
2023-24-NewHampshire,2023-24,New Hampshire,America East,,,230,231,225,205,15,15,8,10,7,5,7,10,181,105,0,2,0,3,4,4,11,6
2023-24-Oakland,2023-24,Oakland,Horizon,55,AQ,126,126,181,191,23,11,18,5,5,6,9,7,157,14,1,5,1,1,7,6,14,0
2023-24-Furman,2023-24,Furman,SoCon,,,147,147,142,174,15,15,11,9,4,6,4,10,177,187,0,2,1,5,5,7,9,1
2023-24-UTMartin,2023-24,UT Martin,OVC,,,204,204,320,242,17,11,14,5,3,6,9,7,281,103,0,3,0,1,2,3,15,4
2023-24-St.Bonaventure,2023-24,St. Bonaventure,Atlantic 10,,,87,87,108,149,20,13,11,10,9,3,5,6,113,263,1,4,3,3,8,3,8,3
2023-24-DelawareSt.,2023-24,Delaware St.,MEAC,,,305,304,346,256,13,18,8,9,5,9,4,11,333,224,0,2,0,1,0,3,13,12
2023-24-CharlestonSo.,2023-24,Charleston So.,Big South,,,315,315,168,187,7,20,6,11,1,9,3,12,146,29,0,4,0,2,2,5,5,9
2023-24-SoutheasternLa.,2023-24,Southeastern La.,Southland,,,306,307,300,232,12,17,10,9,2,8,6,10,190,31,0,3,1,3,1,3,10,8
2023-24-SouthernInd.,2023-24,Southern Ind.,OVC,,,329,329,290,229,5,24,5,14,0,10,3,13,227,46,0,3,1,1,0,6,4,14
2023-24-Jacksonville,2023-24,Jacksonville,ASUN,,,275,275,300,232,13,17,7,12,6,5,4,14,233,88,0,4,0,0,1,4,12,9
2023-24-Brown,2023-24,Brown,Ivy League,,,177,177,138,172,12,18,9,7,3,11,6,8,145,259,0,2,3,4,4,8,5,4
2023-24-Buffalo,2023-24,Buffalo,MAC,,,345,345,195,197,3,27,2,16,1,11,2,11,236,178,0,3,0,2,0,10,3,12
2023-24-UTEP,2023-24,UTEP,CUSA,,,184,184,159,185,15,16,9,10,6,6,2,9,261,291,0,1,0,2,7,9,8,4
2023-24-SouthernU.,2023-24,Southern U.,SWAC,,,257,257,329,246,15,14,12,7,3,7,7,11,155,3,1,4,1,1,0,1,13,9
2023-24-Toledo,2023-24,Toledo,MAC,,,130,130,176,189,20,12,14,5,6,7,8,5,206,102,0,3,1,2,8,5,11,2
2023-24-Fla.Atlantic,2023-24,Fla. Atlantic,The American,31,AL,39,39,90,131,25,8,15,5,10,3,5,5,99,51,2,2,8,3,8,1,7,2
2023-24-BYU,2023-24,BYU,Big 12,17,AL,12,12,59,111,23,10,11,9,12,1,3,7,40,293,6,8,5,2,4,1,8,1
2023-24-Miami(OH),2023-24,Miami (OH),MAC,,,238,238,247,212,13,17,9,10,4,7,6,10,275,205,0,1,0,3,4,7,9,6
2023-24-Marist,2023-24,Marist,MAAC,,,194,195,333,248,18,13,13,9,5,4,8,8,358,358,0,0,0,1,2,6,16,6
2023-24-Stanford,2023-24,Stanford,Pac-12,,,113,113,67,112,14,18,9,13,5,5,3,8,84,267,1,7,4,4,5,6,4,1
2023-24-ETSU,2023-24,ETSU,SoCon,,,180,180,155,184,17,16,11,11,6,5,5,11,175,166,0,4,0,4,7,7,10,1
2023-24-Wagner,2023-24,Wagner,NEC,68,AQ,290,290,355,268,14,15,10,9,4,6,9,10,351,226,0,2,0,0,3,3,11,10
2023-24-Pepperdine,2023-24,Pepperdine,WCC,,,226,226,144,175,11,20,6,12,5,8,3,8,105,140,0,8,0,3,2,4,9,5
2023-24-UNCW,2023-24,UNCW,CAA,,,118,118,195,197,18,10,12,7,6,3,10,6,213,118,1,1,1,3,5,5,11,2
2023-24-Dartmouth,2023-24,Dartmouth,Ivy League,,,334,334,138,172,4,21,2,12,2,9,0,14,147,248,0,2,0,4,0,9,4,6
2023-24-CoppinSt.,2023-24,Coppin St.,MEAC,,,361,361,332,247,2,27,1,14,1,13,0,17,321,223,0,2,0,1,0,7,2,17
2023-24-UTSA,2023-24,UTSA,The American,,,262,262,150,181,10,21,5,14,5,7,4,11,178,352,1,1,1,4,1,11,7,5
2023-24-Ark.-PineBluff,2023-24,Ark.-Pine Bluff,SWAC,,,328,328,347,257,9,18,8,10,1,8,5,12,214,11,0,3,0,2,0,1,9,12
2023-24-OregonSt.,2023-24,Oregon St.,Pac-12,,,165,165,30,100,12,19,5,16,7,3,1,9,74,141,1,9,3,7,3,3,5,1
2023-24-SanDiego,2023-24,San Diego,WCC,,,254,254,146,178,16,15,8,10,8,5,4,7,131,316,0,6,1,3,3,4,12,2
2023-24-CentralConn.St.,2023-24,Central Conn. St.,NEC,,,249,250,361,274,18,11,14,4,4,7,9,7,357,270,0,0,0,2,2,4,16,5
2023-24-Wyoming,2023-24,Wyoming,Mountain West,,,155,155,92,132,13,17,8,11,5,6,3,10,83,128,0,9,3,2,3,4,7,2
2023-24-IdahoSt.,2023-24,Idaho St.,Big Sky,,,251,251,282,226,12,20,9,12,3,8,4,13,301,269,0,1,0,0,3,11,9,8
2023-24-Purdue,2023-24,Purdue,Big Ten,3,AL,3,3,2,74,29,4,18,4,11,1,7,3,8,9,12,4,8,1,6,1,3,1
2023-24-SouthernIll.,2023-24,Southern Ill.,MVC,,,116,116,131,165,18,13,11,10,7,3,5,6,150,351,1,3,0,5,6,4,11,1
2023-24-Evansville,2023-24,Evansville,MVC,,,203,203,125,161,15,17,7,15,8,2,4,11,109,210,0,7,1,3,3,6,11,1
2023-24-SanJoseSt.,2023-24,San Jose St.,Mountain West,,,243,243,100,138,8,23,2,17,6,6,1,12,89,312,0,10,0,3,2,6,6,4
2023-24-UAlbany,2023-24,UAlbany,America East,,,250,249,258,216,12,19,5,12,7,7,5,13,246,265,0,1,0,5,2,8,10,5
2023-24-Davidson,2023-24,Davidson,Atlantic 10,,,121,121,96,135,13,17,5,14,8,3,4,8,97,143,0,5,3,5,4,6,6,1
2023-24-Grambling,2023-24,Grambling,SWAC,66,AQ,279,279,323,244,17,14,17,4,0,10,7,9,169,2,0,6,0,0,0,2,17,6
2023-24-Stetson,2023-24,Stetson,ASUN,64,AQ,209,209,272,223,19,12,14,5,5,7,6,10,243,62,1,2,0,2,1,1,17,8
2023-24-NorthernAriz.,2023-24,Northern Ariz.,Big Sky,,,312,312,249,213,14,19,7,12,7,7,6,12,224,145,0,3,1,1,2,10,11,6
2023-24-California,2023-24,California,Pac-12,,,128,128,44,104,13,19,9,12,4,7,3,8,76,211,2,8,4,4,5,5,2,2
2023-24-Memphis,2023-24,Memphis,The American,,,75,75,95,134,22,10,11,8,11,2,7,6,101,87,2,3,4,3,11,3,5,1
2023-24-OldDominion,2023-24,Old Dominion,Sun Belt,,,293,293,174,188,6,25,3,16,3,9,1,12,195,221,0,3,0,6,2,5,4,11
2023-24-Texas,2023-24,Texas,Big 12,27,AL,30,30,36,103,20,12,9,10,11,2,4,6,17,208,5,9,3,2,5,1,7,1
2023-24-Syracuse,2023-24,Syracuse,ACC,,,84,84,20,94,19,12,11,10,8,2,4,7,43,97,3,7,4,4,8,1,4,1
2023-24-JacksonSt.,2023-24,Jackson St.,SWAC,,,300,300,340,252,15,17,11,8,4,9,7,13,251,45,0,4,0,0,2,4,13,9
2023-24-Akron,2023-24,Akron,MAC,56,AQ,108,108,200,198,22,10,16,5,6,5,7,6,212,59,0,3,2,3,6,2,14,2
2023-24-Portland,2023-24,Portland,WCC,,,295,295,134,166,10,21,6,12,4,9,2,11,110,255,0,7,0,4,4,4,6,6
2023-24-CalSt.Fullerton,2023-24,Cal St. Fullerton,Big West,,,235,235,159,185,12,18,7,13,5,5,6,10,149,35,0,4,0,3,4,5,8,6
2023-24-ArizonaSt.,2023-24,Arizona St.,Pac-12,,,134,134,15,92,14,18,8,13,6,5,3,8,59,66,2,9,6,4,3,4,3,1
2023-24-Wofford,2023-24,Wofford,SoCon,,,185,185,144,175,14,15,10,9,4,6,6,9,159,119,0,3,1,3,5,8,8,1
2023-24-MorganSt.,2023-24,Morgan St.,MEAC,,,339,339,312,238,8,20,7,8,1,12,3,12,223,75,0,3,0,2,0,3,8,12
2023-24-TexasA&M,2023-24,Texas A&M,SEC,34,AL,45,45,36,103,20,14,11,10,9,4,6,6,18,21,7,7,6,3,2,4,5,1
2023-24-EastTexasA&M,2023-24,East Texas A&M,Southland,,,333,333,268,219,10,20,7,13,3,7,4,12,151,10,0,6,1,1,0,4,9,9
2023-24-SanFrancisco,2023-24,San Francisco,WCC,,,66,66,168,187,22,10,12,6,10,4,6,5,119,215,0,8,1,2,6,1,15,0
2023-24-SouthCarolinaSt.,2023-24,South Carolina St.,MEAC,,,297,296,314,239,12,18,9,6,3,12,5,13,247,106,0,3,0,2,0,6,12,7
2023-24-PennSt.,2023-24,Penn St.,Big Ten,,,86,86,55,109,16,17,10,12,6,5,2,8,70,288,2,8,4,6,5,2,5,1
2023-24-NorthernColo.,2023-24,Northern Colo.,Big Sky,,,187,188,293,230,17,13,12,7,5,6,7,8,325,302,0,1,0,1,3,5,14,6
2023-24-VCU,2023-24,VCU,Atlantic 10,,,71,69,89,128,22,13,14,8,8,5,5,4,103,169,1,4,7,5,7,2,7,2
2023-24-Quinnipiac,2023-24,Quinnipiac,MAAC,,,160,160,316,240,23,9,16,6,7,3,10,5,344,294,0,1,0,1,4,3,19,4
2023-24-Illinois,2023-24,Illinois,Big Ten,12,AQ,13,15,27,98,26,8,17,6,9,2,6,5,35,150,8,6,6,1,7,1,5,1
2023-24-ColoradoSt.,2023-24,Colorado St.,Mountain West,44,AL,36,36,48,106,22,10,12,9,10,1,4,7,60,82,6,7,3,2,7,1,6,1
2023-24-Florida,2023-24,Florida,SEC,25,AL,29,26,34,102,24,11,14,8,10,3,3,7,30,107,6,8,4,2,9,1,5,1
2023-24-KentSt.,2023-24,Kent St.,MAC,,,171,171,186,194,15,17,10,11,5,6,4,9,217,108,0,2,1,3,3,8,11,4
2023-24-EasternWash.,2023-24,Eastern Wash.,Big Sky,,,143,143,236,209,19,11,15,4,4,7,10,9,167,23,0,4,0,3,4,2,15,2
2023-24-SouthernMiss.,2023-24,Southern Miss.,Sun Belt,,,239,239,204,199,14,16,9,10,5,6,5,9,257,209,0,1,2,2,5,6,7,7
2023-24-WichitaSt.,2023-24,Wichita St.,The American,,,151,151,103,141,14,19,7,14,7,5,2,10,122,202,0,4,4,4,3,9,7,2
2023-24-AbileneChristian,2023-24,Abilene Christian,WAC,,,229,229,164,186,14,17,10,11,4,6,5,9,211,236,0,2,2,3,4,7,8,5
2023-24-GeorgiaSt.,2023-24,Georgia St.,Sun Belt,,,222,222,211,200,12,17,8,11,4,6,5,11,196,190,0,3,0,4,3,3,9,7
2023-24-UNCGreensboro,2023-24,UNC Greensboro,SoCon,,,132,132,177,190,19,11,12,7,7,4,7,7,218,249,0,2,2,2,7,5,10,2
2023-24-NorthDakota,2023-24,North Dakota,Summit League,,,240,240,323,244,15,14,10,7,5,7,7,8,331,314,0,2,0,1,2,4,13,7
2023-24-JamesMadison,2023-24,James Madison,Sun Belt,48,AQ,52,52,293,230,30,3,18,3,12,1,12,2,320,331,1,1,0,1,7,1,22,0
2023-24-N.C.Central,2023-24,N.C. Central,MEAC,,,272,272,353,267,14,13,10,6,4,7,6,9,329,164,0,2,0,1,0,3,14,7
2023-24-FloridaSt.,2023-24,Florida St.,ACC,,,96,96,15,92,17,16,11,11,6,5,4,7,50,127,1,8,9,5,3,2,4,1
2023-24-FloridaA&M,2023-24,Florida A&M,SWAC,,,341,341,276,224,5,22,4,14,1,8,2,14,136,1,0,6,0,2,0,0,5,14
2023-24-A&M-CorpusChristi,2023-24,A&M-Corpus Christi,Southland,,,179,179,335,250,17,11,14,5,3,6,8,7,220,47,0,4,0,1,2,2,15,4
2023-24-Georgetown,2023-24,Georgetown,Big East,,,205,205,79,119,9,23,2,19,7,4,2,10,42,332,0,12,1,9,0,1,8,1
2023-24-NotreDame,2023-24,Notre Dame,ACC,,,124,124,48,106,13,20,8,14,5,6,2,10,61,109,0,10,5,4,4,4,4,2
2023-24-TCU,2023-24,TCU,Big 12,35,AL,42,42,80,120,21,12,10,10,11,2,6,5,26,328,5,11,3,1,5,1,8,1
2023-24-OleMiss,2023-24,Ole Miss,SEC,,,90,90,52,108,20,12,7,12,13,0,4,7,65,315,3,8,3,4,8,1,6,1
2023-24-TennesseeSt.,2023-24,Tennessee St.,OVC,,,282,282,329,246,14,15,11,9,3,6,5,10,322,153,0,2,0,1,0,5,14,7
2023-24-UCSantaBarbara,2023-24,UC Santa Barbara,Big West,,,207,207,231,207,14,15,9,12,5,3,6,7,284,296,0,1,0,2,5,6,9,6
2023-24-Troy,2023-24,Troy,Sun Belt,,,137,137,228,206,17,12,13,6,4,6,5,9,282,199,0,1,1,1,3,8,13,2
2023-24-TexasTech,2023-24,Texas Tech,Big 12,23,AL,27,28,30,100,23,10,12,8,11,2,4,6,29,311,6,9,4,1,6,1,7,1
2023-24-Stonehill,2023-24,Stonehill,NEC,,,355,355,310,237,3,27,2,14,1,13,0,19,228,81,0,2,0,3,0,7,3,15
2023-24-UMassLowell,2023-24,UMass Lowell,America East,,,142,142,288,228,19,10,13,6,6,4,10,7,308,317,0,0,1,4,3,3,15,3
2023-24-PortlandSt.,2023-24,Portland St.,Big Sky,,,247,247,272,223,14,15,8,11,6,4,5,11,316,298,0,1,0,0,5,9,9,5
2023-24-LeMoyne,2023-24,Le Moyne,NEC,,,301,301,360,271,12,17,10,8,2,9,5,14,355,252,0,1,0,1,1,5,11,10
2023-24-Auburn,2023-24,Auburn,SEC,15,AQ,5,5,36,103,27,7,16,5,11,2,5,5,64,171,3,7,10,1,9,1,5,1
2023-24-Houston,2023-24,Houston,Big 12,2,AL,1,1,10,88,30,4,17,4,13,0,7,3,11,194,16,4,3,1,4,1,7,1
2023-24-FDU,2023-24,FDU,NEC,,,324,324,356,269,13,17,9,8,4,9,8,9,356,292,0,2,0,0,0,2,13,13
2023-24-Miami(FL),2023-24,Miami (FL),ACC,,,101,101,67,112,15,17,6,15,9,2,2,9,62,158,1,9,7,4,1,3,6,1
2023-24-GreenBay,2023-24,Green Bay,Horizon,,,227,227,236,209,16,14,13,8,3,6,8,8,256,126,0,2,1,1,7,5,8,6
2023-24-Elon,2023-24,Elon,CAA,,,310,310,276,224,11,19,6,13,5,6,3,12,269,228,0,2,1,3,0,6,10,8
2023-24-Milwaukee,2023-24,Milwaukee,Horizon,,,214,214,228,206,18,15,15,9,3,6,6,9,271,149,0,2,0,2,8,7,10,4
2023-24-Hawaii,2023-24,Hawaii,Big West,,,172,172,219,203,18,14,12,10,6,4,4,6,289,308,0,1,0,4,3,7,15,2
2023-24-LouisianaTech,2023-24,Louisiana Tech,CUSA,,,99,99,186,194,19,10,12,5,7,5,8,7,193,91,0,3,1,1,6,5,12,1
2023-24-Louisville,2023-24,Louisville,ACC,,,216,217,59,111,8,24,3,18,5,6,1,10,66,297,0,10,1,8,2,5,5,1
2023-24-Iowa,2023-24,Iowa,Big Ten,,,62,62,34,102,18,14,10,11,8,3,4,8,19,99,3,9,5,3,4,2,6,1
2023-24-Utah,2023-24,Utah,Pac-12,,,48,48,27,98,19,14,10,12,9,2,2,9,44,28,4,9,4,3,6,2,5,1
2023-24-Nebraska,2023-24,Nebraska,Big Ten,29,AL,33,33,59,111,23,10,13,9,10,1,3,8,67,301,4,7,5,3,7,1,7,1
2023-24-CaliforniaBaptist,2023-24,California Baptist,WAC,,,201,201,204,199,14,17,9,13,5,4,4,9,263,342,0,2,0,3,6,6,8,6
2023-24-SouthDakota,2023-24,South Dakota,Summit League,,,322,322,303,233,9,20,5,12,4,8,2,12,350,341,0,0,0,2,1,7,8,11
2023-24-IndianaSt.,2023-24,Indiana St.,MVC,,,28,29,131,165,27,6,19,4,8,2,9,4,129,188,1,4,4,1,10,1,12,1
2023-24-UMBC,2023-24,UMBC,America East,,,284,283,285,227,10,21,6,11,4,10,5,12,311,336,0,1,0,2,1,9,9,9
2023-24-UCRiverside,2023-24,UC Riverside,Big West,,,231,230,177,190,14,18,11,11,3,7,4,12,179,71,0,3,0,3,4,6,10,6
2024-25-IdahoSt.,2024-25,Idaho St.,Big Sky,,,194,194,272,218,12,15,10,9,2,6,5,10,254,102,0,3,0,1,1,7,11,4
2024-25-MississippiSt.,2024-25,Mississippi St.,SEC,32,AL,34,34,22,86,21,12,9,11,12,1,6,5,15,128,7,10,6,2,2,1,6,1
2024-25-Missouri,2024-25,Missouri,SEC,23,AL,16,16,55,105,22,11,11,9,11,2,3,7,20,226,7,11,3,1,4,1,8,1
2024-25-CalSt.Fullerton,2024-25,Cal St. Fullerton,Big West,,,348,348,128,166,4,26,1,19,3,7,2,15,111,89,0,3,0,7,1,8,3,8
2024-25-McNeese,2024-25,McNeese,Southland,49,AQ,58,58,195,201,25,6,21,1,4,5,10,2,218,44,0,2,1,2,6,2,18,0
2024-25-Elon,2024-25,Elon,CAA,,,184,184,248,211,15,15,8,11,7,4,6,9,297,273,0,1,2,1,4,7,9,7
2024-25-Rutgers,2024-25,Rutgers,Big Ten,,,77,77,30,91,15,17,8,13,7,4,3,8,35,163,4,13,3,2,2,2,6,1
2024-25-Cornell,2024-25,Cornell,Ivy League,,,120,119,199,202,16,11,10,6,6,5,8,5,294,343,0,1,1,3,3,4,12,3
2024-25-Davidson,2024-25,Davidson,Atlantic 10,,,153,153,135,168,16,16,7,13,9,3,4,7,122,208,0,5,1,2,4,9,11,1
2024-25-Furman,2024-25,Furman,SoCon,,,127,127,170,190,22,9,13,8,9,1,9,5,247,245,0,1,3,1,7,6,12,1
2024-25-AbileneChristian,2024-25,Abilene Christian,WAC,,,228,228,182,196,13,16,8,9,5,7,5,10,190,147,0,2,0,2,5,7,8,5
2024-25-Arkansas,2024-25,Arkansas,SEC,37,AL,40,40,38,96,20,13,9,11,11,2,4,6,23,174,5,10,4,3,4,1,7,1
2024-25-Penn,2024-25,Penn,Ivy League,,,304,303,167,188,8,19,4,10,4,9,3,10,150,141,0,5,0,2,0,6,8,6
2024-25-Drake,2024-25,Drake,MVC,44,AQ,56,56,138,169,28,3,20,3,8,1,10,1,201,258,2,1,4,1,11,3,11,1
2024-25-UNCGreensboro,2024-25,UNC Greensboro,SoCon,,,138,138,203,203,17,12,13,6,4,6,8,6,236,187,0,2,3,1,4,6,10,3
2024-25-SouthernMiss.,2024-25,Southern Miss.,Sun Belt,,,299,299,203,203,9,22,6,14,3,8,1,13,260,255,0,1,0,5,1,8,8,8
2024-25-Duke,2024-25,Duke,ACC,2,AQ,1,1,44,100,31,3,22,1,9,2,10,1,57,11,9,3,7,1,10,1,5,1
2024-25-American,2024-25,American,Patriot,65,AQ,226,226,314,243,20,12,16,5,4,7,5,10,324,169,0,1,0,3,1,2,19,6
2024-25-DetroitMercy,2024-25,Detroit Mercy,Horizon,,,329,329,203,203,7,24,4,17,3,7,2,15,250,157,0,2,0,2,2,11,5,9
2024-25-UNCW,2024-25,UNCW,CAA,57,AQ,102,102,251,212,25,7,17,4,8,3,9,4,329,321,0,1,0,0,8,3,17,3
2024-25-Maryland,2024-25,Maryland,Big Ten,15,AL,10,10,59,109,25,8,15,7,10,1,5,5,52,327,8,7,6,1,3,1,8,1
2024-25-Princeton,2024-25,Princeton,Ivy League,,,166,166,165,186,17,11,8,7,9,4,7,4,228,293,0,1,2,4,5,4,10,2
2024-25-Utah,2024-25,Utah,Big 12,,,73,73,57,107,16,16,8,13,8,3,1,9,50,264,2,12,4,4,2,1,8,1
2024-25-Wagner,2024-25,Wagner,NEC,,,339,339,361,273,10,16,6,11,4,5,6,10,322,161,0,1,0,2,1,1,9,12
2024-25-NorthernAriz.,2024-25,Northern Ariz.,Big Sky,,,248,248,298,234,14,15,9,11,5,4,7,8,346,353,0,0,0,2,1,7,13,6
2024-25-SouthCarolinaSt.,2024-25,South Carolina St.,MEAC,,,196,196,355,260,17,13,13,4,4,9,7,10,302,176,0,2,0,2,0,6,17,3
2024-25-WrightSt.,2024-25,Wright St.,Horizon,,,220,220,228,208,13,18,9,13,4,5,3,12,279,188,0,1,0,2,4,10,9,5
2024-25-Massachusetts,2024-25,Massachusetts,Atlantic 10,,,221,221,113,159,11,20,7,12,4,8,4,7,135,295,0,3,1,5,5,7,5,5
2024-25-Ark.-PineBluff,2024-25,Ark.-Pine Bluff,SWAC,,,363,363,346,258,4,25,3,15,1,10,2,17,192,32,0,5,0,0,0,1,4,19
2024-25-UMES,2024-25,UMES,MEAC,,,361,361,281,223,2,25,2,13,0,12,1,17,120,21,0,5,0,0,0,7,2,13
2024-25-Marquette,2024-25,Marquette,Big East,26,AL,26,26,33,93,23,10,14,8,9,2,7,6,40,14,6,8,7,2,5,1,5,1
2024-25-GeorgiaTech,2024-25,Georgia Tech,ACC,,,109,109,87,134,17,16,11,11,6,5,2,9,70,199,3,7,0,7,5,1,9,1
2024-25-Oklahoma,2024-25,Oklahoma,SEC,36,AL,43,43,41,97,20,13,7,13,13,0,2,7,11,143,7,11,4,1,2,1,7,1
2024-25-NJIT,2024-25,NJIT,America East,,,352,352,322,246,5,25,3,13,2,12,1,16,339,322,0,1,0,2,0,8,5,14
2024-25-Wyoming,2024-25,Wyoming,Mountain West,,,197,197,99,147,11,20,5,16,6,4,3,10,84,177,0,7,1,6,2,5,8,2
